LS,Level,Section,Row,Seat,Seat Status Code,Price Level Code,Item Price
S:3:5:10,S,3,5,10,s,18,0
S:3:5:11,S,3,5,11,s,18,0
S:3:5:12,S,3,5,12,s,18,0
S:3:5:13,S,3,5,13,s,18,0
S:3:5:14,S,3,5,14,s,18,0
S:3:5:15,S,3,5,15,s,18,0
S:4:5:1,S,4,5,1,s,18,0
S:4:5:2,S,4,5,2,s,18,0
S:4:5:3,S,4,5,3,s,18,0
S:4:5:4,S,4,5,4,s,18,0
S:4:5:5,S,4,5,5,s,18,0
S:4:5:6,S,4,5,6,s,18,0
S:4:5:7,S,4,5,7,s,18,0
S:4:5:8,S,4,5,8,s,18,0
S:4:5:9,S,4,5,9,s,18,0
S:4:5:10,S,4,5,10,s,18,0
S:4:5:11,S,4,5,11,s,18,0
S:4:5:12,S,4,5,12,s,18,0
S:4:5:13,S,4,5,13,s,18,0
S:4:5:14,S,4,5,14,s,18,0
S:4:5:15,S,4,5,15,s,18,0
S:5:5:1,S,5,5,1,s,18,0
S:5:5:2,S,5,5,2,s,18,0
S:2:5:15,S,2,5,15,s,18,0
S:2:5:14,S,2,5,14,s,18,0
S:2:5:13,S,2,5,13,s,18,0
S:2:5:12,S,2,5,12,s,18,0
S:2:5:11,S,2,5,11,s,18,0
S:11:5:15,S,11,5,15,K,18,0
S:11:5:14,S,11,5,14,K,18,0
S:11:5:13,S,11,5,13,K,18,0
S:11:5:12,S,11,5,12,K,18,0
S:11:5:11,S,11,5,11,K,18,0
S:5:5:3,S,5,5,3,s,18,0
S:5:5:4,S,5,5,4,s,18,0
S:5:5:5,S,5,5,5,s,18,0
S:5:5:6,S,5,5,6,s,18,0
S:5:5:7,S,5,5,7,s,18,0
S:5:5:8,S,5,5,8,s,18,0
S:5:5:9,S,5,5,9,s,18,0
S:5:5:10,S,5,5,10,s,18,0
S:5:5:11,S,5,5,11,s,18,0
S:5:5:12,S,5,5,12,s,18,0
S:5:5:13,S,5,5,13,s,18,0
S:5:5:14,S,5,5,14,s,18,0
S:5:5:15,S,5,5,15,s,18,0
S:6:5:1,S,6,5,1,s,18,0
S:6:5:2,S,6,5,2,s,18,0
S:6:5:3,S,6,5,3,s,18,0
S:6:5:4,S,6,5,4,s,18,0
S:6:5:5,S,6,5,5,s,18,0
S:6:5:6,S,6,5,6,s,18,0
S:6:5:7,S,6,5,7,s,18,0
S:6:5:8,S,6,5,8,s,18,0
S:6:5:9,S,6,5,9,s,18,0
S:6:5:10,S,6,5,10,s,18,0
S:6:5:11,S,6,5,11,s,18,0
S:6:5:12,S,6,5,12,s,18,0
S:6:5:13,S,6,5,13,s,18,0
S:6:5:14,S,6,5,14,s,18,0
S:6:5:15,S,6,5,15,s,18,0
S:7:5:1,S,7,5,1,s,18,0
S:7:5:2,S,7,5,2,s,18,0
S:7:5:3,S,7,5,3,s,18,0
S:7:5:4,S,7,5,4,s,18,0
S:7:5:5,S,7,5,5,s,18,0
S:7:5:6,S,7,5,6,s,18,0
S:7:5:7,S,7,5,7,s,18,0
S:7:5:8,S,7,5,8,s,18,0
S:7:5:9,S,7,5,9,s,18,0
S:7:5:10,S,7,5,10,s,18,0
S:7:5:11,S,7,5,11,s,18,0
S:7:5:12,S,7,5,12,s,18,0
S:7:5:13,S,7,5,13,s,18,0
S:7:5:14,S,7,5,14,s,18,0
S:7:5:15,S,7,5,15,s,18,0
S:8:5:1,S,8,5,1,K,18,0
S:8:5:2,S,8,5,2,K,18,0
S:8:5:3,S,8,5,3,K,18,0
S:8:5:4,S,8,5,4,K,18,0
S:8:5:5,S,8,5,5,K,18,0
S:8:5:6,S,8,5,6,K,18,0
S:8:5:7,S,8,5,7,K,18,0
S:8:5:8,S,8,5,8,K,18,0
S:8:5:9,S,8,5,9,K,18,0
S:8:5:10,S,8,5,10,K,18,0
S:8:5:11,S,8,5,11,K,18,0
S:8:5:12,S,8,5,12,K,18,0
S:8:5:13,S,8,5,13,K,18,0
S:8:5:14,S,8,5,14,K,18,0
S:8:5:15,S,8,5,15,K,18,0
S:9:5:1,S,9,5,1,K,18,0
S:9:5:2,S,9,5,2,K,18,0
S:9:5:3,S,9,5,3,K,18,0
S:9:5:4,S,9,5,4,K,18,0
S:9:5:5,S,9,5,5,K,18,0
S:9:5:6,S,9,5,6,K,18,0
S:9:5:7,S,9,5,7,K,18,0
S:9:5:8,S,9,5,8,K,18,0
S:9:5:9,S,9,5,9,K,18,0
S:9:5:10,S,9,5,10,K,18,0
S:9:5:11,S,9,5,11,K,18,0
S:9:5:12,S,9,5,12,K,18,0
S:9:5:13,S,9,5,13,K,18,0
S:9:5:14,S,9,5,14,K,18,0
S:9:5:15,S,9,5,15,K,18,0
S:1:6:1,S,1,6,1,s,18,0
S:1:6:2,S,1,6,2,s,18,0
S:1:6:3,S,1,6,3,s,18,0
S:1:6:4,S,1,6,4,s,18,0
S:1:6:5,S,1,6,5,s,18,0
S:1:6:6,S,1,6,6,s,18,0
S:1:6:7,S,1,6,7,s,18,0
S:1:6:8,S,1,6,8,s,18,0
S:1:6:9,S,1,6,9,s,18,0
S:1:6:10,S,1,6,10,s,18,0
S:1:6:11,S,1,6,11,s,18,0
S:1:6:12,S,1,6,12,s,18,0
S:1:6:13,S,1,6,13,s,18,0
S:1:6:14,S,1,6,14,s,18,0
S:1:6:15,S,1,6,15,s,18,0
S:10:6:1,S,10,6,1,K,18,0
S:10:6:2,S,10,6,2,K,18,0
S:10:6:3,S,10,6,3,K,18,0
S:10:6:4,S,10,6,4,K,18,0
S:10:6:5,S,10,6,5,K,18,0
S:10:6:6,S,10,6,6,K,18,0
S:10:6:7,S,10,6,7,K,18,0
S:10:6:8,S,10,6,8,K,18,0
S:10:6:9,S,10,6,9,K,18,0
S:10:6:10,S,10,6,10,K,18,0
S:10:6:11,S,10,6,11,K,18,0
S:10:6:12,S,10,6,12,K,18,0
S:10:6:13,S,10,6,13,K,18,0
S:10:6:14,S,10,6,14,K,18,0
S:10:6:15,S,10,6,15,K,18,0
S:11:6:1,S,11,6,1,K,18,0
S:11:6:2,S,11,6,2,K,18,0
S:11:6:3,S,11,6,3,K,18,0
S:11:6:4,S,11,6,4,K,18,0
S:11:6:5,S,11,6,5,K,18,0
S:11:6:6,S,11,6,6,K,18,0
S:11:6:7,S,11,6,7,K,18,0
S:11:6:8,S,11,6,8,K,18,0
S:11:6:9,S,11,6,9,K,18,0
S:11:6:10,S,11,6,10,K,18,0
S:11:6:11,S,11,6,11,K,18,0
S:11:6:12,S,11,6,12,K,18,0
S:11:6:13,S,11,6,13,K,18,0
S:11:6:14,S,11,6,14,K,18,0
S:11:6:15,S,11,6,15,K,18,0
S:2:6:1,S,2,6,1,s,18,0
S:2:6:2,S,2,6,2,s,18,0
S:2:6:3,S,2,6,3,s,18,0
S:2:6:4,S,2,6,4,s,18,0
S:2:6:5,S,2,6,5,s,18,0
S:2:6:6,S,2,6,6,s,18,0
S:2:6:7,S,2,6,7,s,18,0
S:2:6:8,S,2,6,8,s,18,0
S:2:6:9,S,2,6,9,s,18,0
S:2:6:10,S,2,6,10,s,18,0
S:2:6:11,S,2,6,11,s,18,0
S:2:6:12,S,2,6,12,s,18,0
S:2:6:13,S,2,6,13,s,18,0
S:2:6:14,S,2,6,14,s,18,0
S:2:6:15,S,2,6,15,s,18,0
S:3:6:1,S,3,6,1,s,18,0
S:3:6:2,S,3,6,2,s,18,0
S:3:6:3,S,3,6,3,s,18,0
S:3:6:4,S,3,6,4,s,18,0
S:3:6:5,S,3,6,5,s,18,0
S:3:6:6,S,3,6,6,s,18,0
S:3:6:7,S,3,6,7,s,18,0
S:3:6:8,S,3,6,8,s,18,0
S:3:6:9,S,3,6,9,s,18,0
S:3:6:10,S,3,6,10,s,18,0
S:3:6:11,S,3,6,11,s,18,0
S:3:6:12,S,3,6,12,s,18,0
S:3:6:13,S,3,6,13,s,18,0
S:3:6:14,S,3,6,14,s,18,0
S:3:6:15,S,3,6,15,s,18,0
S:4:6:1,S,4,6,1,s,18,0
S:4:6:2,S,4,6,2,s,18,0
S:4:6:3,S,4,6,3,s,18,0
S:4:6:4,S,4,6,4,s,18,0
S:4:6:5,S,4,6,5,s,18,0
S:4:6:6,S,4,6,6,s,18,0
S:4:6:7,S,4,6,7,s,18,0
S:4:6:8,S,4,6,8,s,18,0
S:4:6:9,S,4,6,9,s,18,0
S:4:6:10,S,4,6,10,s,18,0
S:4:6:11,S,4,6,11,s,18,0
S:4:6:12,S,4,6,12,s,18,0
S:4:6:13,S,4,6,13,s,18,0
S:4:6:14,S,4,6,14,s,18,0
S:4:6:15,S,4,6,15,s,18,0
S:5:6:1,S,5,6,1,s,18,0
S:5:6:2,S,5,6,2,s,18,0
S:5:6:3,S,5,6,3,s,18,0
S:5:6:4,S,5,6,4,s,18,0
S:5:6:5,S,5,6,5,s,18,0
S:5:6:6,S,5,6,6,s,18,0
S:5:6:7,S,5,6,7,s,18,0
S:5:6:8,S,5,6,8,s,18,0
S:5:6:9,S,5,6,9,s,18,0
S:5:6:10,S,5,6,10,s,18,0
S:5:6:11,S,5,6,11,s,18,0
S:5:6:12,S,5,6,12,s,18,0
S:5:6:13,S,5,6,13,s,18,0
S:5:6:14,S,5,6,14,s,18,0
S:5:6:15,S,5,6,15,s,18,0
S:6:6:1,S,6,6,1,s,18,0
S:6:6:2,S,6,6,2,s,18,0
S:6:6:3,S,6,6,3,s,18,0
S:6:6:4,S,6,6,4,s,18,0
S:6:6:5,S,6,6,5,s,18,0
S:6:6:6,S,6,6,6,s,18,0
S:6:6:7,S,6,6,7,s,18,0
S:6:6:8,S,6,6,8,s,18,0
S:6:6:9,S,6,6,9,s,18,0
S:6:6:10,S,6,6,10,s,18,0
S:6:6:11,S,6,6,11,s,18,0
S:6:6:12,S,6,6,12,s,18,0
S:6:6:13,S,6,6,13,s,18,0
S:6:6:14,S,6,6,14,s,18,0
S:6:6:15,S,6,6,15,s,18,0
S:7:6:1,S,7,6,1,s,18,0
S:7:6:2,S,7,6,2,s,18,0
S:7:6:3,S,7,6,3,s,18,0
S:7:6:4,S,7,6,4,s,18,0
S:7:6:5,S,7,6,5,s,18,0
S:7:6:6,S,7,6,6,s,18,0
S:7:6:7,S,7,6,7,s,18,0
S:7:6:8,S,7,6,8,s,18,0
S:7:6:9,S,7,6,9,s,18,0
S:7:6:10,S,7,6,10,s,18,0
S:7:6:11,S,7,6,11,s,18,0
S:7:6:12,S,7,6,12,s,18,0
S:7:6:13,S,7,6,13,s,18,0
S:7:6:14,S,7,6,14,s,18,0
S:7:6:15,S,7,6,15,s,18,0
S:8:6:1,S,8,6,1,K,18,0
S:8:6:2,S,8,6,2,K,18,0
S:8:6:3,S,8,6,3,K,18,0
S:8:6:4,S,8,6,4,K,18,0
S:8:6:5,S,8,6,5,K,18,0
S:8:6:6,S,8,6,6,K,18,0
S:8:6:7,S,8,6,7,K,18,0
S:8:6:8,S,8,6,8,K,18,0
S:8:6:9,S,8,6,9,K,18,0
S:8:6:10,S,8,6,10,K,18,0
S:8:6:11,S,8,6,11,K,18,0
S:8:6:12,S,8,6,12,K,18,0
S:8:6:13,S,8,6,13,K,18,0
S:8:6:14,S,8,6,14,K,18,0
S:8:6:15,S,8,6,15,K,18,0
S:9:6:1,S,9,6,1,K,18,0
S:9:6:2,S,9,6,2,K,18,0
S:9:6:3,S,9,6,3,K,18,0
S:9:6:4,S,9,6,4,K,18,0
S:9:6:5,S,9,6,5,K,18,0
S:9:6:6,S,9,6,6,K,18,0
S:9:6:7,S,9,6,7,K,18,0
S:9:6:8,S,9,6,8,K,18,0
S:9:6:9,S,9,6,9,K,18,0
S:9:6:10,S,9,6,10,K,18,0
S:9:6:11,S,9,6,11,K,18,0
S:9:6:12,S,9,6,12,K,18,0
S:9:6:13,S,9,6,13,K,18,0
S:9:6:14,S,9,6,14,K,18,0
S:9:6:15,S,9,6,15,K,18,0
S:1:7:1,S,1,7,1,s,18,0
S:1:7:2,S,1,7,2,s,18,0
S:1:7:3,S,1,7,3,s,18,0
S:1:7:4,S,1,7,4,s,18,0
S:1:7:5,S,1,7,5,s,18,0
S:1:7:6,S,1,7,6,s,18,0
S:1:7:7,S,1,7,7,s,18,0
S:1:7:8,S,1,7,8,s,18,0
S:1:7:9,S,1,7,9,s,18,0
S:1:7:10,S,1,7,10,s,18,0
S:1:7:11,S,1,7,11,s,18,0
S:1:7:12,S,1,7,12,s,18,0
S:1:7:13,S,1,7,13,s,18,0
S:1:7:14,S,1,7,14,s,18,0
S:1:7:15,S,1,7,15,s,18,0
S:10:7:1,S,10,7,1,K,18,0
S:10:7:2,S,10,7,2,K,18,0
S:10:7:3,S,10,7,3,K,18,0
S:10:7:4,S,10,7,4,K,18,0
S:10:7:5,S,10,7,5,K,18,0
S:10:7:6,S,10,7,6,K,18,0
S:10:7:7,S,10,7,7,K,18,0
S:10:7:8,S,10,7,8,K,18,0
S:10:7:9,S,10,7,9,K,18,0
S:10:7:10,S,10,7,10,K,18,0
S:10:7:11,S,10,7,11,K,18,0
S:10:7:12,S,10,7,12,K,18,0
S:10:7:13,S,10,7,13,K,18,0
S:10:7:14,S,10,7,14,K,18,0
S:10:7:15,S,10,7,15,K,18,0
S:11:7:1,S,11,7,1,K,18,0
S:11:7:2,S,11,7,2,K,18,0
S:11:7:3,S,11,7,3,K,18,0
S:11:7:4,S,11,7,4,K,18,0
S:11:7:5,S,11,7,5,K,18,0
S:11:7:6,S,11,7,6,K,18,0
S:11:7:7,S,11,7,7,K,18,0
S:11:7:8,S,11,7,8,K,18,0
S:11:7:9,S,11,7,9,K,18,0
S:11:7:10,S,11,7,10,K,18,0
S:11:7:11,S,11,7,11,K,18,0
S:11:7:12,S,11,7,12,K,18,0
S:11:7:13,S,11,7,13,K,18,0
S:11:7:14,S,11,7,14,K,18,0
S:11:7:15,S,11,7,15,K,18,0
S:2:7:1,S,2,7,1,s,18,0
S:2:7:2,S,2,7,2,s,18,0
S:2:7:3,S,2,7,3,s,18,0
S:2:7:4,S,2,7,4,s,18,0
S:2:7:5,S,2,7,5,s,18,0
S:2:7:6,S,2,7,6,s,18,0
S:2:7:7,S,2,7,7,s,18,0
S:2:7:8,S,2,7,8,s,18,0
S:2:7:9,S,2,7,9,s,18,0
S:2:7:10,S,2,7,10,s,18,0
S:2:7:11,S,2,7,11,s,18,0
S:2:7:12,S,2,7,12,s,18,0
S:2:7:13,S,2,7,13,s,18,0
S:2:7:14,S,2,7,14,s,18,0
S:2:7:15,S,2,7,15,s,18,0
S:3:7:1,S,3,7,1,s,18,0
S:3:7:2,S,3,7,2,s,18,0
S:3:7:3,S,3,7,3,s,18,0
S:3:7:4,S,3,7,4,s,18,0
S:3:7:5,S,3,7,5,s,18,0
S:3:7:6,S,3,7,6,s,18,0
S:3:7:7,S,3,7,7,s,18,0
S:3:7:8,S,3,7,8,s,18,0
S:3:7:9,S,3,7,9,s,18,0
S:3:7:10,S,3,7,10,s,18,0
S:3:7:11,S,3,7,11,s,18,0
S:3:7:12,S,3,7,12,s,18,0
S:3:7:13,S,3,7,13,s,18,0
S:3:7:14,S,3,7,14,s,18,0
S:3:7:15,S,3,7,15,s,18,0
S:4:7:1,S,4,7,1,s,18,0
S:4:7:2,S,4,7,2,s,18,0
S:4:7:3,S,4,7,3,s,18,0
S:4:7:4,S,4,7,4,s,18,0
S:4:7:5,S,4,7,5,s,18,0
S:4:7:6,S,4,7,6,s,18,0
S:4:7:7,S,4,7,7,s,18,0
S:4:7:8,S,4,7,8,s,18,0
S:4:7:9,S,4,7,9,s,18,0
S:4:7:10,S,4,7,10,s,18,0
S:4:7:11,S,4,7,11,s,18,0
S:4:7:12,S,4,7,12,s,18,0
S:4:7:13,S,4,7,13,s,18,0
S:4:7:14,S,4,7,14,s,18,0
S:4:7:15,S,4,7,15,s,18,0
S:5:7:1,S,5,7,1,s,18,0
S:5:7:2,S,5,7,2,s,18,0
S:5:7:3,S,5,7,3,s,18,0
S:5:7:4,S,5,7,4,s,18,0
S:5:7:5,S,5,7,5,s,18,0
S:5:7:6,S,5,7,6,s,18,0
S:5:7:7,S,5,7,7,s,18,0
S:5:7:8,S,5,7,8,s,18,0
S:5:7:9,S,5,7,9,s,18,0
S:5:7:10,S,5,7,10,s,18,0
S:5:7:11,S,5,7,11,s,18,0
S:5:7:12,S,5,7,12,s,18,0
S:5:7:13,S,5,7,13,s,18,0
S:5:7:14,S,5,7,14,s,18,0
S:5:7:15,S,5,7,15,s,18,0
S:6:7:1,S,6,7,1,s,18,0
S:6:7:2,S,6,7,2,s,18,0
S:6:7:3,S,6,7,3,s,18,0
S:6:7:4,S,6,7,4,s,18,0
S:6:7:5,S,6,7,5,s,18,0
S:6:7:6,S,6,7,6,s,18,0
S:6:7:7,S,6,7,7,s,18,0
S:6:7:8,S,6,7,8,s,18,0
S:6:7:9,S,6,7,9,s,18,0
S:6:7:10,S,6,7,10,s,18,0
S:6:7:11,S,6,7,11,s,18,0
S:6:7:12,S,6,7,12,s,18,0
S:6:7:13,S,6,7,13,s,18,0
S:6:7:14,S,6,7,14,s,18,0
S:6:7:15,S,6,7,15,s,18,0
S:7:7:1,S,7,7,1,s,18,0
S:7:7:2,S,7,7,2,s,18,0
S:7:7:3,S,7,7,3,s,18,0
S:7:7:4,S,7,7,4,K,18,0
S:7:7:5,S,7,7,5,K,18,0
S:7:7:6,S,7,7,6,K,18,0
S:7:7:7,S,7,7,7,K,18,0
S:7:7:8,S,7,7,8,K,18,0
S:7:7:9,S,7,7,9,K,18,0
S:7:7:10,S,7,7,10,K,18,0
S:7:7:11,S,7,7,11,K,18,0
S:7:7:12,S,7,7,12,K,18,0
S:7:7:13,S,7,7,13,K,18,0
S:7:7:14,S,7,7,14,K,18,0
S:7:7:15,S,7,7,15,K,18,0
S:8:7:1,S,8,7,1,K,18,0
S:8:7:2,S,8,7,2,K,18,0
S:8:7:3,S,8,7,3,K,18,0
S:8:7:4,S,8,7,4,K,18,0
S:8:7:5,S,8,7,5,K,18,0
S:8:7:6,S,8,7,6,K,18,0
S:8:7:7,S,8,7,7,K,18,0
S:8:7:8,S,8,7,8,K,18,0
S:8:7:9,S,8,7,9,K,18,0
S:8:7:10,S,8,7,10,K,18,0
S:8:7:11,S,8,7,11,K,18,0
S:8:7:12,S,8,7,12,K,18,0
S:8:7:13,S,8,7,13,K,18,0
S:8:7:14,S,8,7,14,K,18,0
S:8:7:15,S,8,7,15,K,18,0
S:9:7:1,S,9,7,1,K,18,0
S:9:7:2,S,9,7,2,K,18,0
S:9:7:3,S,9,7,3,K,18,0
S:9:7:4,S,9,7,4,K,18,0
S:9:7:5,S,9,7,5,K,18,0
S:9:7:6,S,9,7,6,K,18,0
S:9:7:7,S,9,7,7,K,18,0
S:9:7:8,S,9,7,8,K,18,0
S:9:7:9,S,9,7,9,K,18,0
S:9:7:10,S,9,7,10,K,18,0
S:9:7:11,S,9,7,11,K,18,0
S:9:7:12,S,9,7,12,K,18,0
S:9:7:13,S,9,7,13,K,18,0
S:9:7:14,S,9,7,14,K,18,0
S:9:7:15,S,9,7,15,K,18,0
S:1:8:1,S,1,8,1,s,18,0
S:1:8:2,S,1,8,2,s,18,0
S:1:8:3,S,1,8,3,s,18,0
S:1:8:4,S,1,8,4,s,18,0
S:1:8:5,S,1,8,5,s,18,0
S:1:8:6,S,1,8,6,s,18,0
S:1:8:7,S,1,8,7,s,18,0
S:1:8:8,S,1,8,8,s,18,0
S:1:8:9,S,1,8,9,s,18,0
S:1:8:10,S,1,8,10,s,18,0
S:1:8:11,S,1,8,11,s,18,0
S:1:8:12,S,1,8,12,s,18,0
S:1:8:13,S,1,8,13,s,18,0
S:1:8:14,S,1,8,14,s,18,0
S:1:8:15,S,1,8,15,s,18,0
S:10:8:1,S,10,8,1,K,18,0
S:10:8:2,S,10,8,2,K,18,0
S:10:8:3,S,10,8,3,K,18,0
S:10:8:4,S,10,8,4,K,18,0
S:10:8:5,S,10,8,5,K,18,0
S:10:8:6,S,10,8,6,K,18,0
S:10:8:7,S,10,8,7,K,18,0
S:10:8:8,S,10,8,8,K,18,0
S:10:8:9,S,10,8,9,K,18,0
S:10:8:10,S,10,8,10,K,18,0
S:10:8:11,S,10,8,11,K,18,0
S:10:8:12,S,10,8,12,K,18,0
S:10:8:13,S,10,8,13,K,18,0
S:10:8:14,S,10,8,14,K,18,0
S:10:8:15,S,10,8,15,K,18,0
S:11:8:1,S,11,8,1,K,18,0
S:11:8:2,S,11,8,2,K,18,0
S:11:8:3,S,11,8,3,K,18,0
S:11:8:4,S,11,8,4,K,18,0
S:11:8:5,S,11,8,5,K,18,0
S:11:8:6,S,11,8,6,K,18,0
S:11:8:7,S,11,8,7,K,18,0
S:11:8:8,S,11,8,8,K,18,0
S:11:8:9,S,11,8,9,K,18,0
S:11:8:10,S,11,8,10,K,18,0
S:11:8:11,S,11,8,11,K,18,0
S:11:8:12,S,11,8,12,K,18,0
S:11:8:13,S,11,8,13,K,18,0
S:11:8:14,S,11,8,14,K,18,0
S:11:8:15,S,11,8,15,K,18,0
S:2:8:1,S,2,8,1,s,18,0
S:2:8:2,S,2,8,2,s,18,0
S:2:8:3,S,2,8,3,s,18,0
S:2:8:4,S,2,8,4,s,18,0
S:2:8:5,S,2,8,5,s,18,0
S:2:8:6,S,2,8,6,s,18,0
S:2:8:7,S,2,8,7,s,18,0
S:2:8:8,S,2,8,8,s,18,0
S:2:8:9,S,2,8,9,s,18,0
S:2:8:10,S,2,8,10,s,18,0
S:2:8:11,S,2,8,11,s,18,0
S:2:8:12,S,2,8,12,s,18,0
S:2:8:13,S,2,8,13,s,18,0
S:2:8:14,S,2,8,14,s,18,0
S:2:8:15,S,2,8,15,s,18,0
S:3:8:1,S,3,8,1,s,18,0
S:3:8:2,S,3,8,2,s,18,0
S:3:8:3,S,3,8,3,s,18,0
S:3:8:4,S,3,8,4,s,18,0
S:3:8:5,S,3,8,5,s,18,0
S:3:8:6,S,3,8,6,s,18,0
S:3:8:7,S,3,8,7,s,18,0
S:3:8:8,S,3,8,8,s,18,0
S:3:8:9,S,3,8,9,s,18,0
S:3:8:10,S,3,8,10,s,18,0
S:3:8:11,S,3,8,11,s,18,0
S:3:8:12,S,3,8,12,s,18,0
S:3:8:13,S,3,8,13,s,18,0
S:3:8:14,S,3,8,14,s,18,0
S:3:8:15,S,3,8,15,s,18,0
S:4:8:1,S,4,8,1,s,18,0
S:4:8:2,S,4,8,2,s,18,0
S:4:8:3,S,4,8,3,s,18,0
S:4:8:4,S,4,8,4,s,18,0
S:4:8:5,S,4,8,5,s,18,0
S:4:8:6,S,4,8,6,s,18,0
S:4:8:7,S,4,8,7,s,18,0
S:4:8:8,S,4,8,8,s,18,0
S:4:8:9,S,4,8,9,s,18,0
S:4:8:10,S,4,8,10,s,18,0
S:4:8:11,S,4,8,11,s,18,0
S:4:8:12,S,4,8,12,s,18,0
S:4:8:13,S,4,8,13,s,18,0
S:4:8:14,S,4,8,14,s,18,0
S:4:8:15,S,4,8,15,s,18,0
S:5:8:1,S,5,8,1,s,18,0
S:5:8:2,S,5,8,2,s,18,0
S:5:8:3,S,5,8,3,s,18,0
S:5:8:4,S,5,8,4,s,18,0
S:5:8:5,S,5,8,5,s,18,0
S:5:8:6,S,5,8,6,s,18,0
S:5:8:7,S,5,8,7,s,18,0
S:5:8:8,S,5,8,8,s,18,0
S:5:8:9,S,5,8,9,s,18,0
S:5:8:10,S,5,8,10,s,18,0
S:5:8:11,S,5,8,11,s,18,0
S:5:8:12,S,5,8,12,s,18,0
S:5:8:13,S,5,8,13,s,18,0
S:5:8:14,S,5,8,14,s,18,0
S:5:8:15,S,5,8,15,s,18,0
S:6:8:1,S,6,8,1,s,18,0
S:6:8:2,S,6,8,2,s,18,0
S:6:8:3,S,6,8,3,s,18,0
S:6:8:4,S,6,8,4,s,18,0
S:6:8:5,S,6,8,5,s,18,0
S:6:8:6,S,6,8,6,s,18,0
S:6:8:7,S,6,8,7,s,18,0
S:6:8:8,S,6,8,8,s,18,0
S:6:8:9,S,6,8,9,s,18,0
S:6:8:10,S,6,8,10,s,18,0
S:6:8:11,S,6,8,11,s,18,0
S:6:8:12,S,6,8,12,s,18,0
S:6:8:13,S,6,8,13,s,18,0
S:6:8:14,S,6,8,14,s,18,0
S:6:8:15,S,6,8,15,s,18,0
S:7:8:1,S,7,8,1,K,18,0
S:7:8:2,S,7,8,2,K,18,0
S:7:8:3,S,7,8,3,K,18,0
S:7:8:4,S,7,8,4,K,18,0
S:7:8:5,S,7,8,5,K,18,0
S:7:8:6,S,7,8,6,K,18,0
S:7:8:7,S,7,8,7,K,18,0
S:7:8:8,S,7,8,8,K,18,0
S:7:8:9,S,7,8,9,K,18,0
S:7:8:10,S,7,8,10,K,18,0
S:7:8:11,S,7,8,11,K,18,0
S:7:8:12,S,7,8,12,K,18,0
S:7:8:13,S,7,8,13,K,18,0
S:7:8:14,S,7,8,14,K,18,0
S:7:8:15,S,7,8,15,K,18,0
S:8:8:1,S,8,8,1,K,18,0
S:8:8:2,S,8,8,2,K,18,0
S:8:8:3,S,8,8,3,K,18,0
S:8:8:4,S,8,8,4,K,18,0
S:8:8:5,S,8,8,5,K,18,0
S:8:8:6,S,8,8,6,K,18,0
S:8:8:7,S,8,8,7,K,18,0
S:8:8:8,S,8,8,8,K,18,0
S:8:8:9,S,8,8,9,K,18,0
S:8:8:10,S,8,8,10,K,18,0
S:8:8:11,S,8,8,11,K,18,0
S:8:8:12,S,8,8,12,K,18,0
S:8:8:13,S,8,8,13,K,18,0
S:8:8:14,S,8,8,14,K,18,0
S:8:8:15,S,8,8,15,K,18,0
S:9:8:1,S,9,8,1,K,18,0
S:9:8:2,S,9,8,2,K,18,0
S:9:8:3,S,9,8,3,K,18,0
S:9:8:4,S,9,8,4,K,18,0
S:9:8:5,S,9,8,5,K,18,0
S:9:8:6,S,9,8,6,K,18,0
S:9:8:7,S,9,8,7,K,18,0
S:9:8:8,S,9,8,8,K,18,0
S:9:8:9,S,9,8,9,K,18,0
S:9:8:10,S,9,8,10,K,18,0
S:9:8:11,S,9,8,11,K,18,0
S:9:8:12,S,9,8,12,K,18,0
